NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
19,451809,2015-02-16 01:34:36.453,2.457364E+09,7.5909E+08,1.658486E+11,5.123135E+10
19,451809,2015-02-16 01:43:36.527,2.476356E+09,7.490807E+08,1.671767E+11,5.05698E+10
19,451809,2015-02-16 01:52:36.540,2.42509E+09,7.058867E+08,1.636974E+11,4.764847E+10
19,451809,2015-02-16 02:01:36.600,2.453601E+09,7.338611E+08,1.656363E+11,4.954109E+10
19,451809,2015-02-16 02:10:36.557,2.492356E+09,7.040982E+08,1.6822E+11,4.752267E+10
19,451809,2015-02-16 02:19:36.577,2.457965E+09,6.866069E+08,1.659192E+11,4.63478E+10
19,451809,2015-02-16 02:28:36.550,2.432633E+09,6.9873E+08,1.641944E+11,4.716188E+10
19,451809,2015-02-16 02:37:36.590,2.446777E+09,7.068139E+08,1.651703E+11,4.771364E+10
19,451809,2015-02-16 02:46:36.590,2.465486E+09,6.558362E+08,1.6642E+11,4.426886E+10
19,451809,2015-02-16 02:55:36.583,2.420405E+09,6.71376E+08,1.633755E+11,4.531739E+10
19,451809,2015-02-16 03:04:36.607,2.414223E+09,6.51835E+08,1.629671E+11,4.400077E+10
19,451809,2015-02-16 03:13:36.610,2.486381E+09,6.614493E+08,1.678313E+11,4.464799E+10
19,451809,2015-02-16 03:22:36.607,2.412515E+09,6.364778E+08,1.628439E+11,4.296201E+10
19,451809,2015-02-16 03:31:43.610,2.41918E+09,6.355162E+08,1.654123E+11,4.345365E+10
19,451809,2015-02-16 03:40:36.620,2.432379E+09,6.53902E+08,1.620608E+11,4.356718E+10
19,451809,2015-02-16 03:49:36.643,2.416386E+09,6.478728E+08,1.631131E+11,4.373331E+10
19,451809,2015-02-16 03:58:36.670,2.422523E+09,6.300079E+08,1.635277E+11,4.252745E+10
19,451809,2015-02-16 04:07:36.707,2.462618E+09,6.439956E+08,1.662384E+11,4.347277E+10
